Classifier,Noise Level,Seed,Metric,Value
Bagging,0.1,34,recall_score,0.7435897435897436
Bagging,0.1,34,f1_score,0.7435897435897436
Bagging,0.15,34,accuracy_score,0.7
Bagging,0.15,34,precision_score,0.6923076923076923
Bagging,0.15,34,recall_score,0.6923076923076923
Bagging,0.15,34,f1_score,0.6923076923076923
Bagging,0.2,34,accuracy_score,0.65
Bagging,0.2,34,precision_score,0.6122448979591837
Bagging,0.2,34,recall_score,0.7692307692307693
Bagging,0.2,34,f1_score,0.6818181818181818
MLP Classifier,0.0,34,accuracy_score,0.9875
MLP Classifier,0.0,34,precision_score,0.975
MLP Classifier,0.0,34,recall_score,1.0
MLP Classifier,0.0,34,f1_score,0.9873417721518988
MLP Classifier,0.05,34,accuracy_score,0.975
MLP Classifier,0.05,34,precision_score,0.9743589743589743
MLP Classifier,0.05,34,recall_score,0.9743589743589743
MLP Classifier,0.05,34,f1_score,0.9743589743589743
MLP Classifier,0.1,34,accuracy_score,0.975
MLP Classifier,0.1,34,precision_score,0.9743589743589743
MLP Classifier,0.1,34,recall_score,0.9743589743589743
MLP Classifier,0.1,34,f1_score,0.9743589743589743
MLP Classifier,0.15,34,accuracy_score,0.9625
MLP Classifier,0.15,34,precision_score,0.95
MLP Classifier,0.15,34,recall_score,0.9743589743589743
MLP Classifier,0.15,34,f1_score,0.9620253164556962
MLP Classifier,0.2,34,accuracy_score,0.9375
MLP Classifier,0.2,34,precision_score,0.9473684210526315
MLP Classifier,0.2,34,recall_score,0.9230769230769231
MLP Classifier,0.2,34,f1_score,0.935064935064935
CatBoost,0.0,34,accuracy_score,0.7875
CatBoost,0.0,34,precision_score,0.7291666666666666
CatBoost,0.0,34,recall_score,0.8974358974358975
CatBoost,0.0,34,f1_score,0.8045977011494253
CatBoost,0.05,34,accuracy_score,0.75
CatBoost,0.05,34,precision_score,0.7021276595744681
CatBoost,0.05,34,recall_score,0.8461538461538461
CatBoost,0.05,34,f1_score,0.7674418604651163
CatBoost,0.1,34,accuracy_score,0.75
CatBoost,0.1,34,precision_score,0.7111111111111111
CatBoost,0.1,34,recall_score,0.8205128205128205
CatBoost,0.1,34,f1_score,0.7619047619047619
CatBoost,0.15,34,accuracy_score,0.7125
CatBoost,0.15,34,precision_score,0.6666666666666666
CatBoost,0.15,34,recall_score,0.8205128205128205
CatBoost,0.15,34,f1_score,0.735632183908046
CatBoost,0.2,34,accuracy_score,0.7375
CatBoost,0.2,34,precision_score,0.6875
CatBoost,0.2,34,recall_score,0.8461538461538461
CatBoost,0.2,34,f1_score,0.7586206896551724
Bagging,0.0,35,accuracy_score,0.825
Bagging,0.0,35,precision_score,0.8235294117647058
Bagging,0.0,35,recall_score,0.7777777777777778
Bagging,0.0,35,f1_score,0.8
Bagging,0.05,35,accuracy_score,0.775
Bagging,0.05,35,precision_score,0.75
Bagging,0.05,35,recall_score,0.75
Bagging,0.05,35,f1_score,0.75
Bagging,0.1,35,accuracy_score,0.7875
Bagging,0.1,35,precision_score,0.7567567567567568
Bagging,0.1,35,recall_score,0.7777777777777778
Bagging,0.1,35,f1_score,0.7671232876712328
Bagging,0.15,35,accuracy_score,0.775
Bagging,0.15,35,precision_score,0.725
Bagging,0.15,35,recall_score,0.8055555555555556
Bagging,0.15,35,f1_score,0.7631578947368421
Bagging,0.2,35,accuracy_score,0.675
Bagging,0.2,35,precision_score,0.6470588235294118
Bagging,0.2,35,recall_score,0.6111111111111112
Bagging,0.2,35,f1_score,0.6285714285714286
MLP Classifier,0.0,35,accuracy_score,0.9375
MLP Classifier,0.0,35,precision_score,0.8974358974358975
MLP Classifier,0.0,35,recall_score,0.9722222222222222
MLP Classifier,0.0,35,f1_score,0.9333333333333333
MLP Classifier,0.05,35,accuracy_score,0.9375
MLP Classifier,0.05,35,precision_score,0.8974358974358975
MLP Classifier,0.05,35,recall_score,0.9722222222222222
MLP Classifier,0.05,35,f1_score,0.9333333333333333
MLP Classifier,0.1,35,accuracy_score,0.9875
MLP Classifier,0.1,35,precision_score,1.0
MLP Classifier,0.1,35,recall_score,0.9722222222222222
MLP Classifier,0.1,35,f1_score,0.9859154929577465
MLP Classifier,0.15,35,accuracy_score,0.9875
MLP Classifier,0.15,35,precision_score,1.0
MLP Classifier,0.15,35,recall_score,0.9722222222222222
MLP Classifier,0.15,35,f1_score,0.9859154929577465
MLP Classifier,0.2,35,accuracy_score,0.975
MLP Classifier,0.2,35,precision_score,0.9722222222222222
MLP Classifier,0.2,35,recall_score,0.9722222222222222
MLP Classifier,0.2,35,f1_score,0.9722222222222222
CatBoost,0.0,35,accuracy_score,0.85
CatBoost,0.0,35,precision_score,0.8
CatBoost,0.0,35,recall_score,0.8888888888888888
CatBoost,0.0,35,f1_score,0.8421052631578947
CatBoost,0.05,35,accuracy_score,0.825
CatBoost,0.05,35,precision_score,0.75
CatBoost,0.05,35,recall_score,0.9166666666666666
CatBoost,0.05,35,f1_score,0.825
CatBoost,0.1,35,accuracy_score,0.7875
CatBoost,0.1,35,precision_score,0.7021276595744681
CatBoost,0.1,35,recall_score,0.9166666666666666
CatBoost,0.1,35,f1_score,0.7951807228915663
CatBoost,0.15,35,accuracy_score,0.775
CatBoost,0.15,35,precision_score,0.6956521739130435
CatBoost,0.15,35,recall_score,0.8888888888888888
CatBoost,0.15,35,f1_score,0.7804878048780488
CatBoost,0.2,35,accuracy_score,0.75
CatBoost,0.2,35,precision_score,0.6739130434782609
CatBoost,0.2,35,recall_score,0.8611111111111112
CatBoost,0.2,35,f1_score,0.7560975609756098
Bagging,0.0,36,accuracy_score,0.7125
Bagging,0.0,36,precision_score,0.7222222222222222
Bagging,0.0,36,recall_score,0.6666666666666666
Bagging,0.0,36,f1_score,0.6933333333333334
Bagging,0.05,36,accuracy_score,0.75
Bagging,0.05,36,precision_score,0.7567567567567568
Bagging,0.05,36,recall_score,0.717948717948718
Bagging,0.05,36,f1_score,0.7368421052631579
Bagging,0.1,36,accuracy_score,0.7375
Bagging,0.1,36,precision_score,0.725
Bagging,0.1,36,recall_score,0.7435897435897436
Bagging,0.1,36,f1_score,0.7341772151898734
Bagging,0.15,36,accuracy_score,0.6875
Bagging,0.15,36,precision_score,0.6521739130434783
Bagging,0.15,36,recall_score,0.7692307692307693
Bagging,0.15,36,f1_score,0.7058823529411765
Bagging,0.2,36,accuracy_score,0.6875
Bagging,0.2,36,precision_score,0.6590909090909091
Bagging,0.2,36,recall_score,0.7435897435897436
Bagging,0.2,36,f1_score,0.6987951807228916
MLP Classifier,0.0,36,accuracy_score,0.9625
MLP Classifier,0.0,36,precision_score,1.0
MLP Classifier,0.0,36,recall_score,0.9230769230769231
MLP Classifier,0.0,36,f1_score,0.96
MLP Classifier,0.05,36,accuracy_score,0.9625
MLP Classifier,0.05,36,precision_score,1.0
MLP Classifier,0.05,36,recall_score,0.9230769230769231
MLP Classifier,0.05,36,f1_score,0.96
MLP Classifier,0.1,36,accuracy_score,0.9875
MLP Classifier,0.1,36,precision_score,1.0
MLP Classifier,0.1,36,recall_score,0.9743589743589743
MLP Classifier,0.1,36,f1_score,0.987012987012987
MLP Classifier,0.15,36,accuracy_score,0.9875
MLP Classifier,0.15,36,precision_score,1.0
MLP Classifier,0.15,36,recall_score,0.9743589743589743
MLP Classifier,0.15,36,f1_score,0.987012987012987
MLP Classifier,0.2,36,accuracy_score,0.975
MLP Classifier,0.2,36,precision_score,0.9743589743589743
MLP Classifier,0.2,36,recall_score,0.9743589743589743
MLP Classifier,0.2,36,f1_score,0.9743589743589743
CatBoost,0.0,36,accuracy_score,0.8
CatBoost,0.0,36,precision_score,0.7804878048780488
CatBoost,0.0,36,recall_score,0.8205128205128205
CatBoost,0.0,36,f1_score,0.8
CatBoost,0.05,36,accuracy_score,0.825
CatBoost,0.05,36,precision_score,0.8048780487804879
CatBoost,0.05,36,recall_score,0.8461538461538461
CatBoost,0.05,36,f1_score,0.825
CatBoost,0.1,36,accuracy_score,0.8
CatBoost,0.1,36,precision_score,0.7674418604651163
CatBoost,0.1,36,recall_score,0.8461538461538461
CatBoost,0.1,36,f1_score,0.8048780487804879
CatBoost,0.15,36,accuracy_score,0.8
CatBoost,0.15,36,precision_score,0.7674418604651163
CatBoost,0.15,36,recall_score,0.8461538461538461
CatBoost,0.15,36,f1_score,0.8048780487804879
CatBoost,0.2,36,accuracy_score,0.7375
CatBoost,0.2,36,precision_score,0.6875
CatBoost,0.2,36,recall_score,0.8461538461538461
CatBoost,0.2,36,f1_score,0.7586206896551724
Bagging,0.0,37,accuracy_score,0.8125
Bagging,0.0,37,precision_score,0.875
Bagging,0.0,37,recall_score,0.717948717948718
Bagging,0.0,37,f1_score,0.7887323943661971
Bagging,0.05,37,accuracy_score,0.7625
Bagging,0.05,37,precision_score,0.8571428571428571
Bagging,0.05,37,recall_score,0.6153846153846154
Bagging,0.05,37,f1_score,0.7164179104477612
Bagging,0.1,37,accuracy_score,0.7875
Bagging,0.1,37,precision_score,0.84375
Bagging,0.1,37,recall_score,0.6923076923076923
Bagging,0.1,37,f1_score,0.7605633802816901
Bagging,0.15,37,accuracy_score,0.725
Bagging,0.15,37,precision_score,0.7931034482758621
Bagging,0.15,37,recall_score,0.5897435897435898
Bagging,0.15,37,f1_score,0.6764705882352942
Bagging,0.2,37,accuracy_score,0.7
Bagging,0.2,37,precision_score,0.7777777777777778
Bagging,0.2,37,recall_score,0.5384615384615384
Bagging,0.2,37,f1_score,0.6363636363636364
MLP Classifier,0.0,37,accuracy_score,0.95
MLP Classifier,0.0,37,precision_score,1.0
MLP Classifier,0.0,37,recall_score,0.8974358974358975
MLP Classifier,0.0,37,f1_score,0.9459459459459459
MLP Classifier,0.05,37,accuracy_score,0.95
MLP Classifier,0.05,37,precision_score,1.0
MLP Classifier,0.05,37,recall_score,0.8974358974358975
MLP Classifier,0.05,37,f1_score,0.9459459459459459
MLP Classifier,0.1,37,accuracy_score,0.9375
MLP Classifier,0.1,37,precision_score,0.9722222222222222
MLP Classifier,0.1,37,recall_score,0.8974358974358975
MLP Classifier,0.1,37,f1_score,0.9333333333333333
MLP Classifier,0.15,37,accuracy_score,0.95
MLP Classifier,0.15,37,precision_score,0.972972972972973
MLP Classifier,0.15,37,recall_score,0.9230769230769231
MLP Classifier,0.15,37,f1_score,0.9473684210526315
MLP Classifier,0.2,37,accuracy_score,0.95
MLP Classifier,0.2,37,precision_score,1.0
MLP Classifier,0.2,37,recall_score,0.8974358974358975
MLP Classifier,0.2,37,f1_score,0.9459459459459459
CatBoost,0.0,37,accuracy_score,0.875
CatBoost,0.0,37,precision_score,0.9142857142857143
CatBoost,0.0,37,recall_score,0.8205128205128205
CatBoost,0.0,37,f1_score,0.8648648648648649
CatBoost,0.05,37,accuracy_score,0.8625
CatBoost,0.05,37,precision_score,0.9117647058823529
CatBoost,0.05,37,recall_score,0.7948717948717948
CatBoost,0.05,37,f1_score,0.8493150684931506
CatBoost,0.1,37,accuracy_score,0.8375
CatBoost,0.1,37,precision_score,0.8611111111111112
CatBoost,0.1,37,recall_score,0.7948717948717948
CatBoost,0.1,37,f1_score,0.8266666666666667
CatBoost,0.15,37,accuracy_score,0.775
CatBoost,0.15,37,precision_score,0.8
CatBoost,0.15,37,recall_score,0.717948717948718
CatBoost,0.15,37,f1_score,0.7567567567567568
CatBoost,0.2,37,accuracy_score,0.8125
CatBoost,0.2,37,precision_score,0.8157894736842105
CatBoost,0.2,37,recall_score,0.7948717948717948
CatBoost,0.2,37,f1_score,0.8051948051948052
Bagging,0.0,38,accuracy_score,0.825
Bagging,0.0,38,precision_score,0.8787878787878788
Bagging,0.0,38,recall_score,0.7435897435897436
Bagging,0.0,38,f1_score,0.8055555555555556
Bagging,0.05,38,accuracy_score,0.7125
Bagging,0.05,38,precision_score,0.7352941176470589
Bagging,0.05,38,recall_score,0.6410256410256411
Bagging,0.05,38,f1_score,0.684931506849315
Bagging,0.1,38,accuracy_score,0.775
Bagging,0.1,38,precision_score,0.8181818181818182
Bagging,0.1,38,recall_score,0.6923076923076923
Bagging,0.1,38,f1_score,0.75
Bagging,0.15,38,accuracy_score,0.7375
Bagging,0.15,38,precision_score,0.7647058823529411
Bagging,0.15,38,recall_score,0.6666666666666666
Bagging,0.15,38,f1_score,0.7123287671232876
Bagging,0.2,38,accuracy_score,0.75
Bagging,0.2,38,precision_score,0.7714285714285715
Bagging,0.2,38,recall_score,0.6923076923076923
Bagging,0.2,38,f1_score,0.7297297297297297
MLP Classifier,0.0,38,accuracy_score,0.9625
MLP Classifier,0.0,38,precision_score,0.9736842105263158
MLP Classifier,0.0,38,recall_score,0.9487179487179487
MLP Classifier,0.0,38,f1_score,0.961038961038961
MLP Classifier,0.05,38,accuracy_score,0.9625
MLP Classifier,0.05,38,precision_score,0.9736842105263158
MLP Classifier,0.05,38,recall_score,0.9487179487179487
MLP Classifier,0.05,38,f1_score,0.961038961038961
MLP Classifier,0.1,38,accuracy_score,0.95
MLP Classifier,0.1,38,precision_score,0.972972972972973
MLP Classifier,0.1,38,recall_score,0.9230769230769231
MLP Classifier,0.1,38,f1_score,0.9473684210526315
MLP Classifier,0.15,38,accuracy_score,0.95
MLP Classifier,0.15,38,precision_score,0.972972972972973
MLP Classifier,0.15,38,recall_score,0.9230769230769231
MLP Classifier,0.15,38,f1_score,0.9473684210526315
MLP Classifier,0.2,38,accuracy_score,0.95
MLP Classifier,0.2,38,precision_score,0.972972972972973
MLP Classifier,0.2,38,recall_score,0.9230769230769231
MLP Classifier,0.2,38,f1_score,0.9473684210526315
CatBoost,0.0,38,accuracy_score,0.8625
CatBoost,0.0,38,precision_score,0.8888888888888888
CatBoost,0.0,38,recall_score,0.8205128205128205
CatBoost,0.0,38,f1_score,0.8533333333333334
CatBoost,0.05,38,accuracy_score,0.8125
CatBoost,0.05,38,precision_score,0.8157894736842105
CatBoost,0.05,38,recall_score,0.7948717948717948
CatBoost,0.05,38,f1_score,0.8051948051948052
CatBoost,0.1,38,accuracy_score,0.825
CatBoost,0.1,38,precision_score,0.8205128205128205
CatBoost,0.1,38,recall_score,0.8205128205128205
CatBoost,0.1,38,f1_score,0.8205128205128205
CatBoost,0.15,38,accuracy_score,0.75
CatBoost,0.15,38,precision_score,0.7435897435897436
CatBoost,0.15,38,recall_score,0.7435897435897436
CatBoost,0.15,38,f1_score,0.7435897435897436
CatBoost,0.2,38,accuracy_score,0.775
CatBoost,0.2,38,precision_score,0.8
CatBoost,0.2,38,recall_score,0.717948717948718
CatBoost,0.2,38,f1_score,0.7567567567567568
Bagging,0.0,39,accuracy_score,0.725
Bagging,0.0,39,precision_score,0.7428571428571429
Bagging,0.0,39,recall_score,0.6666666666666666
Bagging,0.0,39,f1_score,0.7027027027027027
Bagging,0.05,39,accuracy_score,0.6875
Bagging,0.05,39,precision_score,0.71875
Bagging,0.05,39,recall_score,0.5897435897435898
Bagging,0.05,39,f1_score,0.647887323943662
Bagging,0.1,39,accuracy_score,0.6625
Bagging,0.1,39,precision_score,0.6666666666666666
Bagging,0.1,39,recall_score,0.6153846153846154
Bagging,0.1,39,f1_score,0.64
Bagging,0.15,39,accuracy_score,0.7125
Bagging,0.15,39,precision_score,0.7352941176470589
Bagging,0.15,39,recall_score,0.6410256410256411
Bagging,0.15,39,f1_score,0.684931506849315
Bagging,0.2,39,accuracy_score,0.675
Bagging,0.2,39,precision_score,0.7241379310344828
Bagging,0.2,39,recall_score,0.5384615384615384
Bagging,0.2,39,f1_score,0.6176470588235294
MLP Classifier,0.0,39,accuracy_score,1.0
MLP Classifier,0.0,39,precision_score,1.0
MLP Classifier,0.0,39,recall_score,1.0
MLP Classifier,0.0,39,f1_score,1.0
MLP Classifier,0.05,39,accuracy_score,1.0
MLP Classifier,0.05,39,precision_score,1.0
MLP Classifier,0.05,39,recall_score,1.0
MLP Classifier,0.05,39,f1_score,1.0
MLP Classifier,0.1,39,accuracy_score,1.0
MLP Classifier,0.1,39,precision_score,1.0
MLP Classifier,0.1,39,recall_score,1.0
MLP Classifier,0.1,39,f1_score,1.0
MLP Classifier,0.15,39,accuracy_score,0.9875
MLP Classifier,0.15,39,precision_score,0.975
MLP Classifier,0.15,39,recall_score,1.0
MLP Classifier,0.15,39,f1_score,0.9873417721518988
MLP Classifier,0.2,39,accuracy_score,0.9875
MLP Classifier,0.2,39,precision_score,0.975
MLP Classifier,0.2,39,recall_score,1.0
MLP Classifier,0.2,39,f1_score,0.9873417721518988
CatBoost,0.0,39,accuracy_score,0.775
CatBoost,0.0,39,precision_score,0.7692307692307693
CatBoost,0.0,39,recall_score,0.7692307692307693
CatBoost,0.0,39,f1_score,0.7692307692307693
CatBoost,0.05,39,accuracy_score,0.7875
CatBoost,0.05,39,precision_score,0.7894736842105263
CatBoost,0.05,39,recall_score,0.7692307692307693
CatBoost,0.05,39,f1_score,0.7792207792207793
CatBoost,0.1,39,accuracy_score,0.7625
CatBoost,0.1,39,precision_score,0.7777777777777778
CatBoost,0.1,39,recall_score,0.717948717948718
CatBoost,0.1,39,f1_score,0.7466666666666667
CatBoost,0.15,39,accuracy_score,0.75
CatBoost,0.15,39,precision_score,0.7714285714285715
CatBoost,0.15,39,recall_score,0.6923076923076923
CatBoost,0.15,39,f1_score,0.7297297297297297
CatBoost,0.2,39,accuracy_score,0.75
CatBoost,0.2,39,precision_score,0.7435897435897436
CatBoost,0.2,39,recall_score,0.7435897435897436
CatBoost,0.2,39,f1_score,0.7435897435897436
Bagging,0.0,40,accuracy_score,0.8
Bagging,0.0,40,precision_score,0.7105263157894737
Bagging,0.0,40,recall_score,0.84375
Bagging,0.0,40,f1_score,0.7714285714285715
Bagging,0.05,40,accuracy_score,0.85
Bagging,0.05,40,precision_score,0.7777777777777778
Bagging,0.05,40,recall_score,0.875
Bagging,0.05,40,f1_score,0.8235294117647058
Bagging,0.1,40,accuracy_score,0.8
Bagging,0.1,40,precision_score,0.7222222222222222
Bagging,0.1,40,recall_score,0.8125
Bagging,0.1,40,f1_score,0.7647058823529411
Bagging,0.15,40,accuracy_score,0.825
Bagging,0.15,40,precision_score,0.75
Bagging,0.15,40,recall_score,0.84375
Bagging,0.15,40,f1_score,0.7941176470588235
Bagging,0.2,40,accuracy_score,0.775
Bagging,0.2,40,precision_score,0.6842105263157895
Bagging,0.2,40,recall_score,0.8125
Bagging,0.2,40,f1_score,0.7428571428571429
MLP Classifier,0.0,40,accuracy_score,0.9875
MLP Classifier,0.0,40,precision_score,1.0
MLP Classifier,0.0,40,recall_score,0.96875
MLP Classifier,0.0,40,f1_score,0.9841269841269841
MLP Classifier,0.05,40,accuracy_score,0.975
MLP Classifier,0.05,40,precision_score,0.96875
MLP Classifier,0.05,40,recall_score,0.96875
MLP Classifier,0.05,40,f1_score,0.96875
MLP Classifier,0.1,40,accuracy_score,0.9875
MLP Classifier,0.1,40,precision_score,1.0
MLP Classifier,0.1,40,recall_score,0.96875
MLP Classifier,0.1,40,f1_score,0.9841269841269841
MLP Classifier,0.15,40,accuracy_score,0.9875
MLP Classifier,0.15,40,precision_score,1.0
MLP Classifier,0.15,40,recall_score,0.96875
MLP Classifier,0.15,40,f1_score,0.9841269841269841
MLP Classifier,0.2,40,accuracy_score,0.9875
MLP Classifier,0.2,40,precision_score,1.0
MLP Classifier,0.2,40,recall_score,0.96875
MLP Classifier,0.2,40,f1_score,0.9841269841269841
CatBoost,0.0,40,accuracy_score,0.825
CatBoost,0.0,40,precision_score,0.75
CatBoost,0.0,40,recall_score,0.84375
CatBoost,0.0,40,f1_score,0.7941176470588235
CatBoost,0.05,40,accuracy_score,0.8875
CatBoost,0.05,40,precision_score,0.8108108108108109
CatBoost,0.05,40,recall_score,0.9375
CatBoost,0.05,40,f1_score,0.8695652173913043
CatBoost,0.1,40,accuracy_score,0.8375
CatBoost,0.1,40,precision_score,0.7714285714285715
CatBoost,0.1,40,recall_score,0.84375
CatBoost,0.1,40,f1_score,0.8059701492537313
CatBoost,0.15,40,accuracy_score,0.8375
CatBoost,0.15,40,precision_score,0.7435897435897436
CatBoost,0.15,40,recall_score,0.90625
CatBoost,0.15,40,f1_score,0.8169014084507042
CatBoost,0.2,40,accuracy_score,0.8375
CatBoost,0.2,40,precision_score,0.7567567567567568
CatBoost,0.2,40,recall_score,0.875
CatBoost,0.2,40,f1_score,0.8115942028985508
Bagging,0.0,41,accuracy_score,0.8
Bagging,0.0,41,precision_score,0.7560975609756098
Bagging,0.0,41,recall_score,0.8378378378378378
Bagging,0.0,41,f1_score,0.7948717948717948
Bagging,0.05,41,accuracy_score,0.775
Bagging,0.05,41,precision_score,0.7714285714285715
Bagging,0.05,41,recall_score,0.7297297297297297
Bagging,0.05,41,f1_score,0.75
Bagging,0.1,41,accuracy_score,0.7875
Bagging,0.1,41,precision_score,0.8125
Bagging,0.1,41,recall_score,0.7027027027027027
Bagging,0.1,41,f1_score,0.7536231884057971
Bagging,0.15,41,accuracy_score,0.725
Bagging,0.15,41,precision_score,0.6923076923076923
Bagging,0.15,41,recall_score,0.7297297297297297
Bagging,0.15,41,f1_score,0.7105263157894737
Bagging,0.2,41,accuracy_score,0.6875
Bagging,0.2,41,precision_score,0.6428571428571429
Bagging,0.2,41,recall_score,0.7297297297297297
Bagging,0.2,41,f1_score,0.6835443037974683
MLP Classifier,0.0,41,accuracy_score,0.975
MLP Classifier,0.0,41,precision_score,0.9487179487179487
MLP Classifier,0.0,41,recall_score,1.0
MLP Classifier,0.0,41,f1_score,0.9736842105263158
MLP Classifier,0.05,41,accuracy_score,0.9625
MLP Classifier,0.05,41,precision_score,0.925
MLP Classifier,0.05,41,recall_score,1.0
MLP Classifier,0.05,41,f1_score,0.961038961038961
MLP Classifier,0.1,41,accuracy_score,0.975
MLP Classifier,0.1,41,precision_score,0.9487179487179487
MLP Classifier,0.1,41,recall_score,1.0
MLP Classifier,0.1,41,f1_score,0.9736842105263158
MLP Classifier,0.15,41,accuracy_score,0.9625
MLP Classifier,0.15,41,precision_score,0.925
